"217.196.113.136";"01/Apr/2011:14:44:33";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:45:18";200;"0.111";"GET /info.php HTTP/1.1";200;10977;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:45:19";200;"0.005";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:45:19";200;"0.031";"GET /info.php HTTP/1.1";200;10978;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:45:20";200;"0.003";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:45:20";200;"0.015";"GET /info.php HTTP/1.1";200;10975;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:45:21";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:46:01";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:46:50";200;"0.112";"GET /info.php HTTP/1.1";200;10976;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:46:50";200;"0.005";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:46:51";200;"0.027";"GET /info.php HTTP/1.1";200;10976;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:46:52";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:48:06";200;"0.381";"GET / HTTP/1.1";200;1472;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:48:06";200;"0.022";"GET /themes/omega_original/css/ispcp.css HTTP/1.1";200;7695;"http://admin.perun.aurem.cz:8010/";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:48:06";200;"0.009";"GET /themes/omega_original/images/login/login_lock.jpg HTTP/1.1";200;1336;"http://admin.perun.aurem.cz:8010/";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
